Resource ID,Service Name,Usage Quantity,Usage Unit,Region / Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
resource_732,Compute Engine,182,Hours,us-central1,75.49,2.42,2.70528E+11,2.71439E+11,2023-08-16 06:00:00,2023-08-23 20:00:00,5.2434,954.2988,954,79182
resource_80,Cloud Dataflow,24,Hours,asia-east1,92.24,23.25,6.85724E+11,6.86567E+11,2023-08-16 06:00:00,2023-08-17 06:00:00,1.7707,42.4968,42,3486
resource_268,Cloud Dataproc,25,Hours,asia-south1,74.51,22.71,5.44393E+11,5.44442E+11,2023-08-16 06:00:00,2023-08-17 07:00:00,8.8797,221.9925,222,18426
resource_840,Cloud Dataflow,6,Hours,us-west1,40.63,25.81,76073012658,76113198784,2023-08-16 06:00:00,2023-08-16 12:00:00,9.9059,59.4354,59,4897
resource_296,Cloud CDN,223,Requests,us-east1,16.81,24.92,5.99647E+11,6.00262E+11,2023-08-16 06:00:00,2023-08-22 22:00:00,5.2813,1177.7299,1178,97774
resource_932,Artifact Registry,71.679,GB,asia-south1,84.15,46.03,8.57561E+11,8.57916E+11,2023-08-16 06:00:00,2023-08-18 12:00:00,7.2098,516.7912542,517,42911
resource_625,Compute Engine,76,Hours,us-central1,6.04,23.46,4.33329E+11,4.33844E+11,2023-08-16 06:00:00,2023-08-19 10:00:00,5.7975,440.61,441,36603
resource_421,Compute Engine,344,Hours,us-west1,3.16,20.93,7.51865E+11,7.52061E+11,2023-08-16 06:00:00,2023-08-30 14:00:00,8.8016,3027.7504,3028,251324
resource_964,BigQuery,731,Requests,asia-south1,60.85,40.21,1.63837E+11,1.63958E+11,2023-08-16 07:00:00,2023-08-21 10:00:00,2.1753,1590.1443,1590,131970
resource_339,Cloud Logging,50.736,GB,us-central1,39.02,65.77,6.20461E+11,6.20523E+11,2023-08-16 07:00:00,2023-08-17 05:00:00,1.5338,77.8188768,78,6474
resource_987,Cloud SQL,95,Hours,us-central1,81.54,91.08,7.4897E+11,7.48988E+11,2023-08-16 07:00:00,2023-08-20 06:00:00,9.4196,894.862,895,74285
resource_476,Secret Manager,646,Requests,asia-south1,34.17,67.05,6.17361E+11,6.17392E+11,2023-08-16 07:00:00,2023-08-21 17:00:00,0.3076,198.7096,199,16517
resource_700,Cloud Dataproc,410,Hours,us-west1,93.39,22.48,3.96324E+11,3.97312E+11,2023-08-16 07:00:00,2023-09-02 09:00:00,2.9868,1224.588,1225,101675
resource_919,Cloud Dataflow,193,Hours,asia-south1,53.02,12.17,8.17632E+11,8.18024E+11,2023-08-16 07:00:00,2023-08-24 08:00:00,9.2775,1790.5575,1791,148653
resource_788,Secret Manager,519,Requests,asia-east1,4.05,14.5,8.84079E+11,8.84474E+11,2023-08-16 08:00:00,2023-08-16 13:00:00,5.579,2895.501,2896,240368
resource_520,Cloud SQL,170,Hours,us-central1,21.27,35.98,1.90761E+11,1.90859E+11,2023-08-16 08:00:00,2023-08-23 10:00:00,4.5573,774.741,775,64325
resource_927,Cloud Dataflow,138,Hours,us-central1,96.23,78.54,1.79408E+11,1.79451E+11,2023-08-16 08:00:00,2023-08-22 02:00:00,6.8903,950.8614,951,78933
resource_138,Compute Engine,170,Hours,europe-west1,56.81,51.22,2.9647E+11,2.96721E+11,2023-08-16 08:00:00,2023-08-23 10:00:00,3.2719,556.223,556,46148
resource_923,Dialogflow,729,Requests,us-central1,93.44,5.5,6.83516E+11,6.84305E+11,2023-08-16 08:00:00,2023-08-24 00:00:00,0.2697,196.6113,197,16351
resource_496,Cloud Monitoring,97.6636,GB,asia-south1,80.96,94.05,16536535800,16790766522,2023-08-16 08:00:00,2023-08-18 23:00:00,7.1949,702.6798356,703,58349
resource_437,Cloud Logging,39.4367,GB,asia-east1,32.5,28.79,8.83966E+11,8.84863E+11,2023-08-16 09:00:00,2023-08-17 20:00:00,5.5961,220.6917169,221,18343
resource_467,Cloud Spanner,221,Hours,us-east1,51.83,18.62,42957647767,43184569898,2023-08-16 09:00:00,2023-08-25 14:00:00,8.2104,1814.4984,1814,150562
resource_891,Dialogflow,835,Requests,us-central1,81.28,0.43,3.51943E+11,3.52159E+11,2023-08-16 09:00:00,2023-08-21 04:00:00,8.0717,6739.8695,6740,559420
resource_673,Cloud CDN,476,Requests,us-west1,68.9,61.32,4.45281E+11,4.45922E+11,2023-08-16 09:00:00,2023-09-02 22:00:00,9.2193,4388.3868,4388,364204
resource_670,Cloud Functions,791,Requests,asia-east1,97.89,51.95,5.14265E+11,5.14398E+11,2023-08-16 09:00:00,2023-08-19 23:00:00,0.8612,681.2092,681,56523
resource_779,Cloud Scheduler,29,Requests,us-west1,76.21,26.63,1.04218E+11,1.04619E+11,2023-08-16 10:00:00,2023-08-17 21:00:00,1.8058,52.3682,52,4316
resource_753,Cloud Dataflow,90,Hours,asia-east1,84.05,54.65,6.14621E+11,6.14711E+11,2023-08-16 10:00:00,2023-08-20 04:00:00,2.0021,180.189,180,14940
resource_99,Cloud Build,284,Requests,us-west1,74.25,75.48,4.04414E+11,4.04481E+11,2023-08-16 10:00:00,2023-08-22 16:00:00,7.0442,2000.5528,2001,166083
resource_667,Cloud Memorystore,90.0488,GB,us-central1,50.95,61.71,2.99405E+11,3.00316E+11,2023-08-16 10:00:00,2023-08-21 18:00:00,4.4101,397.1242129,397,32951
resource_692,Cloud SQL,14,Hours,asia-south1,75.7,48.1,1.14261E+11,1.14411E+11,2023-08-16 11:00:00,2023-08-17 01:00:00,9.8718,138.2052,138,11454
resource_593,Cloud Monitoring,16.5607,GB,us-central1,69.04,65.29,14879512950,14973729810,2023-08-16 11:00:00,2023-08-26 20:00:00,9.2649,153.4332294,153,12699
resource_255,Cloud Storage,83.6942,GB,us-east1,34.33,8.7,4.40158E+11,4.405E+11,2023-08-16 11:00:00,2023-09-03 23:00:00,4.5978,384.8091928,385,31955
resource_794,Cloud Tasks,87,Requests,asia-east1,69.87,62.75,6.31794E+11,6.32321E+11,2023-08-16 11:00:00,2023-08-18 01:00:00,6.6743,580.6641,581,48223
resource_328,Cloud Pub/Sub,144,Requests,us-east1,27.42,25.68,6.53938E+11,6.54496E+11,2023-08-16 12:00:00,2023-08-29 06:00:00,6.2485,899.784,900,74700
resource_938,Compute Engine,2,Hours,asia-south1,45.68,45.16,2.63734E+11,2.64029E+11,2023-08-16 12:00:00,2023-08-16 14:00:00,1.7671,3.5342,4,332
resource_471,Cloud Dataproc,332,Hours,us-west1,67.06,68.41,7.13263E+11,7.14208E+11,2023-08-16 12:00:00,2023-08-30 08:00:00,1.5541,515.9612,516,42828
resource_124,Cloud Functions,60,Requests,europe-west1,22.04,1.24,6.89423E+11,6.89864E+11,2023-08-16 12:00:00,2023-08-16 16:00:00,7.5884,455.304,455,37765
resource_840,Cloud Dataflow,295,Hours,us-west1,60.69,29.87,60185578600,60575376093,2023-08-16 12:00:00,2023-08-28 19:00:00,7.9153,2335.0135,2335,193805
resource_788,Secret Manager,103,Requests,asia-east1,35.04,69.65,3.91611E+11,3.91859E+11,2023-08-16 13:00:00,2023-08-27 17:00:00,8.148,839.244,839,69637
resource_689,Cloud Run,792,Requests,us-central1,87.2,25.35,44510219672,44581454746,2023-08-16 13:00:00,2023-08-16 14:00:00,5.4157,4289.2344,4289,355987
resource_831,Compute Engine,277,Hours,us-east1,67.44,84.98,3.57833E+11,3.58558E+11,2023-08-16 13:00:00,2023-08-28 02:00:00,1.1783,326.3891,326,27058
resource_16,Cloud Functions,950,Requests,asia-east1,4.83,17.85,52091447800,52405632498,2023-08-16 13:00:00,2023-08-23 00:00:00,2.7048,2569.56,2570,213310
resource_723,Artifact Registry,78.2923,GB,asia-south1,86.35,85.38,4.02638E+11,4.0325E+11,2023-08-16 13:00:00,2023-08-25 13:00:00,6.5875,515.7505263,516,42828
resource_309,Cloud Monitoring,92.8311,GB,us-central1,37.03,69.98,7.48419E+11,7.48961E+11,2023-08-16 13:00:00,2023-08-19 01:00:00,2.0972,194.6853829,195,16185
resource_244,Cloud SQL,62,Hours,europe-west1,52.94,88.15,1.07379E+11,1.078E+11,2023-08-16 14:00:00,2023-08-19 04:00:00,1.6458,102.0396,102,8466
resource_737,Cloud Memorystore,92.5385,GB,us-east1,18.59,69.12,2.75851E+11,2.76672E+11,2023-08-16 14:00:00,2023-08-18 14:00:00,1.5212,140.7695662,141,11703
resource_689,Cloud Run,446,Requests,us-central1,35.52,62.36,2.20321E+11,2.21079E+11,2023-08-16 14:00:00,2023-09-07 00:00:00,1.7391,775.6386,776,64408
resource_822,Dialogflow,527,Requests,europe-west1,95.49,53.45,5.05034E+11,5.0588E+11,2023-08-16 14:00:00,2023-08-16 19:00:00,5.8061,3059.8147,3060,253980
resource_991,Cloud Scheduler,697,Requests,us-east1,77.62,88.94,5.6104E+11,5.61181E+11,2023-08-16 14:00:00,2023-09-14 16:00:00,1.6287,1135.2039,1135,94205
resource_933,Cloud Armor,995,Requests,us-east1,56.11,57.79,8.31607E+11,8.31806E+11,2023-08-16 14:00:00,2023-08-16 16:00:00,5.5147,5487.1265,5487,455421
resource_915,Cloud Spanner,41,Hours,asia-east1,34.52,27.5,7.56538E+11,7.57106E+11,2023-08-16 14:00:00,2023-08-18 07:00:00,4.6753,191.6873,192,15936
resource_65,Cloud Functions,277,Requests,us-central1,98.99,27.52,3.22155E+11,3.2275E+11,2023-08-16 14:00:00,2023-08-26 04:00:00,6.7639,1873.6003,1874,155542
resource_938,Compute Engine,160,Hours,asia-south1,64.23,22.66,7.37101E+11,7.38091E+11,2023-08-16 14:00:00,2023-08-23 06:00:00,1.0884,174.144,174,14442
resource_940,Cloud Pub/Sub,74,Requests,us-east1,30.61,27.32,9.77336E+11,9.77727E+11,2023-08-16 14:00:00,2023-08-27 12:00:00,0.9577,70.8698,71,5893
resource_655,Cloud Spanner,7,Hours,asia-south1,74.99,8.4,4.30541E+11,4.3124E+11,2023-08-16 14:00:00,2023-08-16 21:00:00,7.5471,52.8297,53,4399
resource_747,Artifact Registry,82.7263,GB,us-west1,20.95,6.55,1.37085E+11,1.37152E+11,2023-08-16 15:00:00,2023-08-17 09:00:00,2.607,215.6674641,216,17928
resource_305,Secret Manager,181,Requests,us-west1,51.43,53.9,9.60257E+11,9.6047E+11,2023-08-16 15:00:00,2023-08-20 06:00:00,4.8884,884.8004,885,73455
resource_234,Dialogflow,893,Requests,us-west1,33.75,62.77,7.57228E+11,7.57447E+11,2023-08-16 15:00:00,2023-08-16 19:00:00,5.9478,5311.3854,5311,440813
resource_656,Cloud CDN,421,Requests,us-west1,66.5,16.35,9.46931E+11,9.47356E+11,2023-08-16 15:00:00,2023-08-19 12:00:00,3.8283,1611.7143,1612,133796
resource_730,Cloud Storage,23.7229,GB,asia-east1,78.92,21.39,7.8343E+11,7.83459E+11,2023-08-16 15:00:00,2023-08-19 14:00:00,9.4868,225.0544077,225,18675
resource_772,Cloud Dataproc,90,Hours,asia-east1,2.96,3.06,2.97598E+11,2.9775E+11,2023-08-16 16:00:00,2023-08-20 10:00:00,3.4983,314.847,315,26145
resource_286,Cloud Scheduler,180,Requests,asia-south1,47.92,73.89,7.70295E+11,7.70547E+11,2023-08-16 16:00:00,2023-08-25 15:00:00,8.841,1591.38,1591,132053
resource_663,Cloud Functions,709,Requests,asia-east1,40.3,5.4,9.54296E+11,9.5452E+11,2023-08-16 16:00:00,2023-08-17 18:00:00,7.5317,5339.9753,5340,443220
resource_154,Cloud CDN,535,Requests,us-central1,51.28,45.49,4.84675E+11,4.85621E+11,2023-08-16 16:00:00,2023-08-28 03:00:00,6.9069,3695.1915,3695,306685
resource_124,Cloud Functions,771,Requests,europe-west1,60.07,0.32,5.13114E+11,5.13593E+11,2023-08-16 16:00:00,2023-08-18 13:00:00,0.1913,147.4923,147,12201
resource_501,Cloud Monitoring,89.3058,GB,us-west1,69.06,80.81,7.55207E+11,7.55347E+11,2023-08-16 16:00:00,2023-08-19 07:00:00,7.5185,671.4456573,671,55693
resource_933,Cloud Armor,400,Requests,us-east1,62.67,34.58,4.04918E+11,4.05857E+11,2023-08-16 16:00:00,2023-08-22 09:00:00,1.8902,756.08,756,62748
resource_811,Cloud Tasks,929,Requests,us-central1,63.55,97.61,6.91076E+11,6.91641E+11,2023-08-16 16:00:00,2023-08-23 03:00:00,2.2447,2085.3263,2085,173055
resource_19,Secret Manager,912,Requests,asia-east1,68.54,20.07,1.92704E+11,1.93042E+11,2023-08-16 16:00:00,2023-08-17 22:00:00,0.4101,374.0112,374,31042
resource_149,BigQuery,406,Requests,us-west1,22.91,3.6,4.20086E+11,4.20927E+11,2023-08-16 17:00:00,2023-09-06 15:00:00,8.9058,3615.7548,3616,300128
resource_390,Cloud Storage,59.1328,GB,us-east1,59.45,59.96,5.24807E+11,5.25787E+11,2023-08-16 17:00:00,2023-08-18 22:00:00,6.8858,407.1766342,407,33781
resource_597,Cloud Pub/Sub,599,Requests,europe-west1,30.91,78.71,1.80786E+11,1.80981E+11,2023-08-16 17:00:00,2023-08-19 13:00:00,8.4534,5063.5866,5064,420312
resource_766,Cloud Armor,372,Requests,us-west1,39.59,2.38,7.68023E+11,7.6848E+11,2023-08-16 17:00:00,2023-08-18 09:00:00,7.9454,2955.6888,2956,245348
resource_235,Compute Engine,422,Hours,us-east1,63.61,8.24,3.87934E+11,3.88055E+11,2023-08-16 17:00:00,2023-09-03 07:00:00,4.4674,1885.2428,1885,156455
resource_764,Cloud Storage,59.5024,GB,us-central1,15.82,72.25,6.614E+11,6.61975E+11,2023-08-16 17:00:00,2023-08-23 20:00:00,7.8218,465.4158723,465,38595
resource_879,Artifact Registry,85.7886,GB,europe-west1,46.23,65.16,3.89147E+11,3.89246E+11,2023-08-16 17:00:00,2023-08-21 07:00:00,1.4745,126.4952907,126,10458
resource_578,Cloud Scheduler,469,Requests,us-west1,41.66,90.62,1.27858E+11,1.28638E+11,2023-08-16 18:00:00,2023-08-19 15:00:00,3.9312,1843.7328,1844,153052
resource_194,Cloud Memorystore,11.1436,GB,us-east1,85.19,82.73,14981718145,15975851399,2023-08-16 18:00:00,2023-09-04 04:00:00,3.8094,42.45042984,42,3486
resource_507,Cloud Filestore,11.6322,GB,europe-west1,88.93,36.72,3.60672E+11,3.61216E+11,2023-08-16 18:00:00,2023-08-18 21:00:00,3.3765,39.2761233,39,3237
resource_687,Cloud Pub/Sub,724,Requests,us-central1,70.3,81.6,3.32281E+11,3.32642E+11,2023-08-16 18:00:00,2023-09-01 20:00:00,6.3167,4573.2908,4573,379559
resource_201,Cloud Dataflow,228,Hours,us-east1,88.87,29.41,8.6564E+11,8.65647E+11,2023-08-16 18:00:00,2023-08-26 06:00:00,7.2852,1661.0256,1661,137863
resource_565,BigQuery,628,Requests,asia-east1,16,68.64,7.47209E+11,7.48165E+11,2023-08-16 18:00:00,2023-08-22 06:00:00,3.5676,2240.4528,2240,185920
resource_123,App Engine,26,Hours,asia-east1,74.96,24.83,3.27778E+11,3.28417E+11,2023-08-16 18:00:00,2023-08-17 20:00:00,1.7573,45.6898,46,3818
resource_580,Cloud CDN,134,Requests,us-central1,33.03,23.25,4.48181E+11,4.4868E+11,2023-08-16 19:00:00,2023-08-20 06:00:00,3.6941,495.0094,495,41085
resource_392,Artifact Registry,23.9385,GB,asia-east1,61.6,74,7.02293E+11,7.03289E+11,2023-08-16 19:00:00,2023-08-22 17:00:00,0.7033,16.83594705,17,1411
resource_319,Cloud Pub/Sub,147,Requests,us-east1,44.23,80.78,9.40827E+11,9.41756E+11,2023-08-16 19:00:00,2023-08-19 20:00:00,3.4887,512.8389,513,42579
resource_234,Dialogflow,599,Requests,us-west1,54.9,37.94,70614139526,70730592652,2023-08-16 19:00:00,2023-08-17 22:00:00,6.1557,3687.2643,3687,306021
resource_463,Cloud Monitoring,90.4675,GB,europe-west1,44.63,18.9,1.90627E+11,1.91046E+11,2023-08-16 19:00:00,2023-08-29 22:00:00,5.6597,512.0189098,512,42496
resource_822,Dialogflow,471,Requests,europe-west1,4.94,36.25,9.16941E+11,9.17208E+11,2023-08-16 19:00:00,2023-08-19 15:00:00,8.2603,3890.6013,3891,322953
resource_103,Cloud Logging,54.1083,GB,asia-south1,14.28,42.54,20820759722,21774526208,2023-08-16 19:00:00,2023-08-26 16:00:00,3.7348,202.0836788,202,16766
resource_943,Cloud Armor,460,Requests,asia-east1,61.32,32.79,2.92536E+11,2.93478E+11,2023-08-16 19:00:00,2023-09-12 07:00:00,6.8101,3132.646,3133,260039
resource_548,Cloud Dataflow,57,Hours,us-central1,59.58,10.68,3.69191E+11,3.70189E+11,2023-08-16 19:00:00,2023-08-19 04:00:00,8.5152,485.3664,485,40255
resource_51,Cloud Armor,826,Requests,europe-west1,4.78,50.49,9.8429E+11,9.84556E+11,2023-08-16 19:00:00,2023-08-19 02:00:00,4.6699,3857.3374,3857,320131
resource_106,Cloud Storage,19.9744,GB,asia-east1,3.74,15.58,18534712075,19151622719,2023-08-16 20:00:00,2023-08-17 11:00:00,0.8408,16.79447552,17,1411
resource_561,Cloud Pub/Sub,21,Requests,us-east1,45.93,4.16,1.79442E+11,1.80384E+11,2023-08-16 20:00:00,2023-08-18 23:00:00,8.6205,181.0305,181,15023
resource_916,Cloud Tasks,540,Requests,asia-east1,56.07,97.98,1.60652E+11,1.6106E+11,2023-08-16 20:00:00,2023-08-21 17:00:00,1.9729,1065.366,1065,88395
resource_264,Cloud Dataflow,83,Hours,us-central1,75.24,13.47,4.91052E+11,4.91278E+11,2023-08-16 20:00:00,2023-08-20 07:00:00,8.4706,703.0598,703,58349
resource_207,Cloud Storage,36.7725,GB,asia-south1,66.93,42.83,1.77323E+11,1.7825E+11,2023-08-16 20:00:00,2023-08-18 07:00:00,3.7787,138.9522458,139,11537
resource_717,Cloud Tasks,996,Requests,us-west1,82.18,96.66,6.85841E+11,6.86743E+11,2023-08-16 20:00:00,2023-08-17 22:00:00,5.8215,5798.214,5798,481234
resource_110,Cloud Pub/Sub,710,Requests,asia-east1,69.77,13.53,1.74316E+11,1.74663E+11,2023-08-16 21:00:00,2023-08-27 16:00:00,3.4834,2473.214,2473,205259
resource_845,BigQuery,687,Requests,europe-west1,32.3,62.8,1.6242E+11,1.63349E+11,2023-08-16 21:00:00,2023-08-31 18:00:00,1.2993,892.6191,893,74119
resource_45,Artifact Registry,64.2493,GB,us-east1,68.54,9.33,9.94999E+11,9.95643E+11,2023-08-16 21:00:00,2023-09-14 01:00:00,0.1359,8.73147987,9,747
resource_761,Cloud Filestore,57.4701,GB,us-central1,10.05,71.16,5.82663E+11,5.82844E+11,2023-08-16 21:00:00,2023-08-25 20:00:00,5.9143,339.8954124,340,28220
resource_809,Cloud Dataflow,40,Hours,us-central1,59.71,14.35,5.49759E+11,5.49872E+11,2023-08-16 21:00:00,2023-08-18 13:00:00,4.017,160.68,161,13363
resource_745,Cloud Filestore,13.1223,GB,us-east1,1.08,1.59,2.96975E+11,2.9788E+11,2023-08-16 21:00:00,2023-08-24 23:00:00,3.1108,40.82085084,41,3403
resource_655,Cloud Spanner,6,Hours,asia-south1,7.87,12.22,3.49267E+11,3.49465E+11,2023-08-16 21:00:00,2023-08-17 03:00:00,1.7358,10.4148,10,830
resource_147,Cloud Dataflow,98,Hours,us-east1,30.8,36.98,9.22639E+11,9.22888E+11,2023-08-16 21:00:00,2023-08-20 23:00:00,5.4678,535.8444,536,44488
resource_159,Cloud Monitoring,69.4737,GB,asia-south1,48.65,51.33,32178068164,33037556249,2023-08-16 22:00:00,2023-08-19 02:00:00,3.3694,234.0846848,234,19422
resource_281,Secret Manager,744,Requests,us-west1,99.84,90.92,4.80398E+11,4.81158E+11,2023-08-16 22:00:00,2023-08-31 18:00:00,6.1754,4594.4976,4594,381302
resource_636,Cloud Monitoring,51.9261,GB,asia-south1,73.5,60.79,4.95878E+11,4.96582E+11,2023-08-16 22:00:00,2023-08-21 21:00:00,7.6318,396.28961,396,32868
resource_371,Cloud Scheduler,400,Requests,asia-south1,74.28,38.45,3.23407E+11,3.24357E+11,2023-08-16 22:00:00,2023-08-21 08:00:00,6.9695,2787.8,2788,231404
resource_186,Cloud Armor,485,Requests,us-central1,74.65,78.85,5.14299E+11,5.14599E+11,2023-08-16 22:00:00,2023-08-20 13:00:00,8.1796,3967.106,3967,329261
resource_347,Cloud Spanner,133,Hours,us-central1,93.82,13.06,1.85974E+11,1.8612E+11,2023-08-16 22:00:00,2023-08-22 11:00:00,8.5212,1133.3196,1133,94039
resource_357,Cloud Dataflow,201,Hours,us-west1,37.42,67.99,4.9861E+11,4.99585E+11,2023-08-16 22:00:00,2023-08-25 07:00:00,3.7488,753.5088,754,62582
resource_758,Compute Engine,251,Hours,us-central1,13.97,1.58,6.18463E+11,6.18583E+11,2023-08-16 23:00:00,2023-08-27 10:00:00,0.8235,206.6985,207,17181
resource_598,Cloud Memorystore,43.5914,GB,us-central1,54.64,67.99,1.48801E+11,1.49655E+11,2023-08-16 23:00:00,2023-08-17 14:00:00,9.5813,417.6622808,418,34694
resource_780,Cloud Monitoring,46.8537,GB,us-east1,69.06,99.89,92727124198,93295314818,2023-08-16 23:00:00,2023-08-28 17:00:00,6.3309,296.6260893,297,24651
resource_34,Cloud Tasks,666,Requests,asia-south1,36.94,23.52,7.39278E+11,7.39696E+11,2023-08-16 23:00:00,2023-08-19 13:00:00,4.7262,3147.6492,3148,261284
resource_909,Cloud Armor,265,Requests,asia-south1,22.26,35.88,1.91252E+11,1.91419E+11,2023-08-16 23:00:00,2023-08-30 07:00:00,2.3582,624.923,625,51875
resource_783,Cloud CDN,979,Requests,us-west1,84.06,42.88,61441079581,61732529458,2023-08-16 23:00:00,2023-08-17 09:00:00,8.1772,8005.4788,8005,664415
resource_760,Cloud Filestore,44.8442,GB,us-east1,17.98,53.88,3.2713E+11,3.27369E+11,2023-08-16 23:00:00,2023-08-22 17:00:00,2.9873,133.9630787,134,11122
resource_617,Cloud Dataproc,199,Hours,asia-east1,83.78,1.46,7.06745E+11,7.07416E+11,2023-08-17 00:00:00,2023-08-25 07:00:00,1.2627,251.2773,251,20833
resource_773,Dialogflow,773,Requests,us-central1,65.56,27.58,7.86814E+11,7.87224E+11,2023-08-17 00:00:00,2023-08-25 23:00:00,9.647,7457.131,7457,618931
resource_628,BigQuery,647,Requests,asia-east1,39.79,32.36,8.95636E+11,8.96372E+11,2023-08-17 00:00:00,2023-08-27 05:00:00,3.7331,2415.3157,2415,200445
resource_102,Cloud Spanner,116,Hours,europe-west1,23.96,74.57,9.9081E+11,9.90921E+11,2023-08-17 00:00:00,2023-08-21 20:00:00,3.7636,436.5776,437,36271
resource_401,Secret Manager,667,Requests,us-central1,50.37,37.68,4.61612E+11,4.6177E+11,2023-08-17 00:00:00,2023-08-17 02:00:00,2.8851,1924.3617,1924,159692
resource_584,Cloud Filestore,90.9249,GB,asia-south1,41.76,95,5.08215E+11,5.08867E+11,2023-08-17 01:00:00,2023-08-24 22:00:00,5.329,484.5387921,485,40255
resource_351,Cloud Functions,923,Requests,europe-west1,85.32,97.33,3.87471E+11,3.87993E+11,2023-08-17 01:00:00,2023-08-22 20:00:00,7.3985,6828.8155,6829,566807
resource_183,Artifact Registry,43.6588,GB,us-east1,55.22,70.87,7.60402E+11,7.60846E+11,2023-08-17 01:00:00,2023-08-22 15:00:00,6.9465,303.2758542,303,25149
resource_821,Cloud Dataproc,131,Hours,asia-east1,19.65,31.92,1.50004E+11,1.50943E+11,2023-08-17 01:00:00,2023-08-22 12:00:00,7.1812,940.7372,941,78103
resource_832,Cloud Scheduler,671,Requests,us-east1,31.87,22.76,4.38623E+11,4.39209E+11,2023-08-17 01:00:00,2023-08-18 22:00:00,9.3371,6265.1941,6265,519995
resource_978,Cloud Memorystore,20.2484,GB,us-central1,53.83,71.36,9.10725E+11,9.10789E+11,2023-08-17 01:00:00,2023-08-19 07:00:00,3.7789,76.51667876,77,6391
resource_934,Cloud Pub/Sub,594,Requests,us-west1,20.28,51.87,6.51891E+11,6.52804E+11,2023-08-17 01:00:00,2023-08-19 22:00:00,1.3162,781.8228,782,64906
resource_692,Cloud SQL,47,Hours,asia-south1,60.01,85.36,21123667019,21903543243,2023-08-17 01:00:00,2023-08-19 00:00:00,6.7559,317.5273,318,26394
resource_802,Cloud Logging,95.7045,GB,europe-west1,37.75,50.18,5.35578E+11,5.3575E+11,2023-08-17 01:00:00,2023-08-18 00:00:00,4.0926,391.6802367,392,32536
resource_141,Compute Engine,34,Hours,asia-east1,61.27,51.94,8.15703E+11,8.16311E+11,2023-08-17 01:00:00,2023-08-18 11:00:00,7.0587,239.9958,240,19920
resource_470,Cloud Tasks,327,Requests,asia-east1,82.97,28.54,1.98413E+11,1.98839E+11,2023-08-17 01:00:00,2023-09-03 09:00:00,6.1944,2025.5688,2026,168158
resource_660,Artifact Registry,53.009,GB,europe-west1,78.8,19.41,2.57836E+11,2.58099E+11,2023-08-17 01:00:00,2023-08-19 00:00:00,4.3799,232.1741191,232,19256
resource_458,App Engine,41,Hours,us-central1,69.14,25.9,4.69409E+11,4.70047E+11,2023-08-17 01:00:00,2023-08-18 18:00:00,9.5733,392.5053,393,32619
resource_401,Secret Manager,923,Requests,us-central1,1.49,62.12,7.02129E+11,7.02877E+11,2023-08-17 02:00:00,2023-08-18 04:00:00,8.3748,7729.9404,7730,641590
resource_928,App Engine,447,Hours,us-west1,56.53,8.93,3.46525E+11,3.46815E+11,2023-08-17 02:00:00,2023-09-04 17:00:00,5.1219,2289.4893,2289,189987
resource_504,Cloud Pub/Sub,993,Requests,us-east1,39.08,52.3,6.82512E+11,6.83404E+11,2023-08-17 02:00:00,2023-08-18 05:00:00,5.8985,5857.2105,5857,486131
resource_872,App Engine,2,Hours,us-central1,11.26,57.24,6.00198E+11,6.01032E+11,2023-08-17 02:00:00,2023-08-17 04:00:00,8.4801,16.9602,17,1411
resource_387,Cloud SQL,55,Hours,us-central1,83.01,49.64,7.89941E+11,7.90103E+11,2023-08-17 02:00:00,2023-08-19 09:00:00,8.0947,445.2085,445,36935
resource_345,Artifact Registry,48.8453,GB,europe-west1,1.05,30.57,3.92176E+11,3.9271E+11,2023-08-17 02:00:00,2023-08-18 02:00:00,9.3633,457.3531975,457,37931
